title,price,link,discount,saled
"Kem Dưỡng BALAWHITE Ngăn Ngừa Nám, Tàn Nhang",265.000₫,https://tiki.vn/kem-duong-balawhite-ngan-ngua-nam-tan-nhang-p272407337.html?spid=272407338,%,
Kem Nám BALAWHITE Đa Chức Năng,330.000₫,https://tiki.vn/kem-nam-balawhite-da-chuc-nang-p272406042.html?spid=272406043,%,
Kem Dưỡng Ban Đêm Tái Tạo Trẻ Hóa Làn Da PrettySkin Retinal BakuChiol A-Mazing Night Cream 50g,435.000₫,https://tiki.vn/kem-duong-ban-dem-tai-tao-tre-hoa-lan-da-prettyskin-retinal-bakuchiol-a-mazing-night-cream-50g-tang-1-mat-na-prettyskin-p272402785.html?spid=272402786,%,
Kẹo socola Đan Mạch Chokolade Vaegttab mẫu mới nhất,410.000₫,https://tiki.vn/keo-socola-dan-mach-chokolade-vaegttab-mau-moi-nhat-chinh-hang-p272402566.html?spid=272402570,%,Đã bán 2
Kem dưỡng trắng da body hương hoa trà Weilaiya 200gram,490.000₫,https://tiki.vn/kem-duong-trang-da-body-huong-hoa-tra-weilaiya-200gram-p272402451.html?spid=272402452,%,
"Peel Mụn, Ngừa Sẹo và Chống Lão Hóa Da MD:PEEL Pyruvic 40% + Lactic 10% - MD:Ceuticals | Kelly Beauty",850.000₫,https://tiki.vn/peel-mun-ngua-seo-va-chong-lao-hoa-da-md-peel-pyruvic-40-lactic-10-md-ceuticals-kelly-beauty-p272402061.html?spid=272402062,%,
Combo 10 Sản Phẩm Kem Dưỡng Trắng White Lie + Tặng Kèm 2 Serum HA Plus - 100ml + Tặng Kèm 10 Mặt Nạ Soothing,022.400₫,https://tiki.vn/combo-10-san-pham-kem-duong-trang-white-lie-tang-kem-2-serum-ha-plus-100ml-tang-kem-10-mat-na-soothing-p272398258.html?spid=272398259,5%,
Combo 5 Sản Phẩm Kem Dưỡng Trắng White Lie + Tặng Kèm 1 Serum HA Plus - 100ml + Tặng Kèm 5 Mặt Nạ Soothing,511.200₫,https://tiki.vn/combo-5-san-pham-kem-duong-trang-white-lie-tang-kem-1-serum-ha-plus-100ml-tang-kem-5-mat-na-soothing-p272398228.html?spid=272398229,5%,
Combo 10 Sản Phẩm Serum Dưỡng Ẩm Hydro B5 Plus -120ml + Tặng 3 Serum HA Plus - 100ml + Tặng 10 Mặt Nạ Soothing,852.000₫,https://tiki.vn/combo-10-san-pham-serum-duong-am-hydro-b5-plus-120ml-tang-3-serum-ha-plus-100ml-tang-10-mat-na-soothing-p272398178.html?spid=272398179,5%,
Combo 5 Sản Phẩm Serum Dưỡng Ẩm Hydro B5 Plus -120ml + Tặng Kèm 1 Serum HA Plus - 100ml + Tặng Kèm 5 Mặt Nạ Soothing,926.000₫,https://tiki.vn/combo-5-san-pham-serum-duong-am-hydro-b5-plus-120ml-tang-kem-1-serum-ha-plus-100ml-tang-kem-5-mat-na-soothing-p272398102.html?spid=272398103,5%,
"Vitamin C có kẽm Mediusa giúp trắng da, ngừa mụn, tăng đề kháng- Bổ sung vtm C - Hộp 60v Thomsoncare",64.000₫,https://tiki.vn/vitamin-c-co-kem-mediusa-giup-trang-da-ngua-mun-tang-de-khang-bo-sung-vtm-c-hop-60v-thomsoncare-p272397303.html?spid=272397305,65%,Đã bán 2
"ekseption Soft Touch Peel - Cân Bằng Độ pH, Trẻ Hóa và Phục Hồi Da Nhạy Cảm | Kelly Beauty",458.400₫,https://tiki.vn/ekseption-soft-touch-peel-can-bang-do-ph-tre-hoa-va-phuc-hoi-da-nhay-cam-kelly-beauty-p272395871.html?spid=272395872,20%,
"Tinh Chất Cấp Ẩm, Dịu Da Wellage Real Hyaluronic Blue Ampoule 100",345.000₫,https://tiki.vn/tinh-chat-cap-am-diu-da-wellage-real-hyaluronic-blue-ampoule-100-p272388036.html?spid=272388038,10%,Đã bán 1
[Nội Địa Nhật Bản] Sữa rửa mặt nam tạo bọt Sạch nhờn cho da dầu UNO Whip Wash Nhật Bản 130g,109.250₫,https://tiki.vn/noi-dia-nhat-ban-sua-rua-mat-nam-tao-bot-sach-nhon-cho-da-dau-uno-whip-wash-nhat-ban-130g-p272389754.html?spid=272389760,5%,Đã bán 1
Tinh Chất Phục Hồi Da Nhạy Cảm Lab Division Boosters Skin Relief - Bruno Vassari | Kelly Beauty,115.000₫,https://tiki.vn/tinh-chat-phuc-hoi-da-nhay-cam-lab-division-boosters-skin-relief-bruno-vassari-kelly-beauty-p272383079.html?spid=272383080,10%,
Tinh Chất Săn Chắc Da Lab Division Boosters Ultra Firm - BrunoVassari | Kelly Beauty,350.000₫,https://tiki.vn/tinh-chat-san-chac-da-lab-division-boosters-ultra-firm-brunovassari-kelly-beauty-p272383015.html?spid=272383016,%,
Kem Dưỡng Đêm Charlotte Tilbury Magic Night Cream 5ml,199.000₫,https://tiki.vn/kem-duong-dem-charlotte-tilbury-magic-night-cream-5ml-p272382901.html?spid=272382902,%,
Combo nám Serum Melas X Plus+ Prettyskin 30ml và Kem dưỡng sáng da The Pure Jeju Tangerine Vita C Cream Prettyskin 52ml (2 sản phẩm),645.000₫,https://tiki.vn/combo-nam-serum-melas-x-plus-prettyskin-30ml-va-kem-duong-sang-da-the-pure-jeju-tangerine-vita-c-cream-prettyskin-52ml-2-san-pham-p272373264.html?spid=272373265,%,
"Combo sáng da tinh chất, kem dưỡng THE PURE JEJU TANGERINE VITA C PRETTYSKIN (2 sản phẩm)",560.000₫,https://tiki.vn/combo-sang-da-tinh-chat-kem-duong-the-pure-jeju-tangerine-vita-c-prettyskin-2-san-pham-p272373247.html?spid=272373248,%,
"Kem Dưỡng Ban Đêm Tái Tạo, Phục Hồi Và Trẻ Hóa Làn Da PrettySkin Retinal BakuChiol A-Mazing Night Cream 30ml",355.000₫,https://tiki.vn/kem-duong-ban-dem-tai-tao-phuc-hoi-va-tre-hoa-lan-da-prettyskin-retinal-bakuchiol-a-mazing-night-cream-30ml-p272370869.html?spid=272370870,%,
Sữa rửa mặt tạo bọt MASA giúp làm sạch da 100ml,150.000₫,https://tiki.vn/sua-rua-mat-tao-bot-masa-giup-lam-sach-da-100ml-p272367581.html?spid=272367582,%,
"Nước Tẩy Trang myKella Làm Sạch Hoàn Hảo Lớp Trang Điểm, Dưỡng Da Khỏe Mạnh & An Toàn Cho Mọi Loại Da",244.020₫,https://tiki.vn/nuoc-tay-trang-mykella-lam-sach-hoan-hao-lop-trang-diem-duong-da-khoe-manh-an-toan-cho-moi-loai-da-p272364947.html?spid=272364948,2%,
Kem Chống Nắng Trang Điểm Làm Dịu Cho Da Easydew Ex Calming Control Tone Up Cover 40ml,654.000₫,https://tiki.vn/kem-chong-nang-trang-diem-lam-diu-cho-da-easydew-ex-calming-control-tone-up-cover-40ml-p272362247.html?spid=272362248,15%,
Combo Sữa rửa mặt Simple sạch thoáng không chứa xà phòng 150ml+ Nước hoa hồng Simple 200ML [Chính Hãng Độc Quyền],237.000₫,https://tiki.vn/combo-sua-rua-mat-simple-sach-thoang-khong-chua-xa-phong-150ml-nuoc-hoa-hong-simple-200ml-chinh-hang-doc-quyen-p272359857.html?spid=272359946,19%,Đã bán 1.1k
"Bộ 4 Sản Phẩm Dưỡng Da Giảm Mụn, Phục Hồi Da Skin1004 Madagascar Centella (Gồm Cleansing Foam 125ml + Toner 210ml + Serum 55ml + Cream 75ml) + Tặng Kèm 1 Mặt Nạ Sexylook",180.000₫,https://tiki.vn/bo-4-san-pham-duong-da-giam-mun-phuc-hoi-da-skin1004-madagascar-centella-gom-cleansing-foam-125ml-toner-210ml-serum-55ml-cream-75ml-tang-kem-1-mat-na-sexylook-p272353977.html?spid=272353978,%,
Hộp 6 mặt nạ VM Vanessa Mattia giúp da căng bóng mịn màng,147.250₫,https://tiki.vn/hop-6-mat-na-vm-vanessa-mattia-giup-da-cang-bong-min-mang-p272353775.html?spid=272353776,5%,
Tẩy trang mắt môi Bifesta Water Bright Lip & Eye Makeup Remover Nhật Bản 145ml dưỡng ẩm sạch sâu,204.250₫,https://tiki.vn/tay-trang-mat-moi-bifesta-water-bright-lip-eye-makeup-remover-nhat-ban-145ml-duong-am-sach-sau-p272353753.html?spid=272353754,5%,Đã bán 1
Bộ 3 Sản Phẩm Dưỡng Da Giảm Mụn Phục Hồi Da Skin1004 Madagascar Centella Gồm Toner 210ml+ Serum 55ml+ Cream Soothing 75ml (Tặng 1 Mặt Nạ Sexylook),910.000₫,https://tiki.vn/bo-3-san-pham-duong-da-giam-mun-phuc-hoi-da-skin1004-madagascar-centella-gom-toner-210ml-serum-55ml-cream-soothing-75ml-tang-1-mat-na-sexylook-p272353357.html?spid=272353358,%,
Nước Tẩy Trang Dermaction Plus By Watsons Vita-Micellar Extra Sensitive Cleansing Water 250ml,190.000₫,https://tiki.vn/nuoc-tay-trang-dermaction-plus-by-watsons-vita-micellar-extra-sensitive-cleansing-water-250ml-p272352036.html?spid=272352037,%,
Nước Tẩy Trang SenZ Oil Reduction Khổ Qua Dành Cho Da Dầu Mụn 50ml,40.000₫,https://tiki.vn/nuoc-tay-trang-senz-oil-reduction-kho-qua-danh-cho-da-dau-mun-50ml-p272352128.html?spid=272352129,%,
Nước Tẩy Trang SenZ Perfect Skin Cám Gạo 50ml,40.000₫,https://tiki.vn/nuoc-tay-trang-senz-perfect-skin-cam-gao-50ml-p272351973.html?spid=272351974,%,
Tinh Chất Kiềm Dầu Ngừa Mụn Lab Division Boosters Skin Clarifier - Bruno Vassari | Kelly Beauty,115.000₫,https://tiki.vn/tinh-chat-kiem-dau-ngua-mun-lab-division-boosters-skin-clarifier-bruno-vassari-kelly-beauty-p272351742.html?spid=272351743,10%,
KEM CHỐNG NẮNG ALVA SUN BLOCK SPF50+/PA+++ HÀN QUỐC,240.000₫,https://tiki.vn/kem-chong-nang-alva-sun-block-spf50-pa-han-quoc-p272155870.html?spid=272155872,%,
"Kem Dưỡng Retinol 0.5% K Lady Care 30ml Hàn Quốc Giảm mụn, Giữ Ẩm, Kiềm Dầu Giúp Da Căng Bóng",285.000₫,https://tiki.vn/kem-duong-retinol-0-5-k-lady-care-30ml-han-quoc-gia-m-mu-n-giu-am-kiem-dau-giup-da-cang-bong-p272340467.html?spid=272340468,19%,Đã bán 3
"Tinh chất căng bóng, cấp ẩm và mềm mịn Medic s – Emergency CICA aid Intensive Ampoule – Renew and Calming – 100ml",680.000₫,https://tiki.vn/tinh-chat-cang-bong-cap-am-va-mem-min-medic-s-emergency-cica-aid-intensive-ampoule-renew-and-calming-100ml-p272348947.html?spid=272348948,%,
"Tinh chất căng bóng, cấp ẩm và mềm mịn – Emergency CICA aid Intensive Ampoule – Renew and Calming – Medic S 100ml",680.000₫,https://tiki.vn/tinh-chat-cang-bong-cap-am-va-mem-min-emergency-cica-aid-intensive-ampoule-renew-and-calming-medic-s-100ml-p272348898.html?spid=272348899,%,
Serum giảm mụn Uriage Hyseac Serum Peau Neuve 40ml - kiểm soát dầu nhờn,594.000₫,https://tiki.vn/serum-giam-mun-uriage-hyseac-serum-peau-neuve-40ml-kiem-soat-dau-nhon-p272345678.html?spid=272345679,10%,
Combo 3 Hộp Nước uống làm đẹp da S Select Collagen Drink Nhật Bản (Hộp 10 lọ),841.650₫,https://tiki.vn/combo-3-hop-nuoc-uong-lam-dep-da-s-select-collagen-drink-nhat-ban-hop-10-lo-p272319588.html?spid=272319589,23%,
Nước uống làm đẹp da S Select Collagen Drink Nhật Bản (10 lọ ) + Tặng Nước Dưỡng Da Chiết Xuất Acid Hyaluronic S Select,658.200₫,https://tiki.vn/nuoc-uong-lam-dep-da-s-select-collagen-drink-nhat-ban-10-lo-tang-nuoc-duong-da-chiet-xuat-acid-hyaluronic-s-select-p272319648.html?spid=272319649,34%,
Combo 3 Hộp Nước Uống Đẹp Da Collagen Thủy Phân S Select Nhật Bản (30 Lọ) 2000mg/lọ,764.000₫,https://tiki.vn/combo-3-hop-nuoc-uong-dep-da-collagen-thuy-phan-s-select-nhat-ban-30-lo-2000mg-lo-p272319672.html?spid=272319673,37%,
COMBO: Kem Chống Nắng Phục Hồi SPF50+ PA++++ 50g + Nước Tẩy Trang Sạch Sâu Không Khô Da Emmie By Happy Skin 250ml,640.000₫,https://tiki.vn/combo-kem-chong-nang-phuc-hoi-spf50-pa-50g-nuoc-tay-trang-sach-sau-khong-kho-da-emmie-by-happy-skin-250ml-p272326004.html?spid=272326007,%,
Bàn Chải Đánh Răng Lông Mềm Yamakiri S Select Nhật Bản (1 Chiếc),19.000₫,https://tiki.vn/ban-chai-danh-rang-long-mem-yamakiri-s-select-nhat-ban-1-chiec-p272319515.html?spid=272319516,%,
Bông Tán Phấn Phủ S Select Pro Use Nhật Bản 70MM,80.100₫,https://tiki.vn/bong-tan-phan-phu-s-select-pro-use-nhat-ban-70mm-p272319512.html?spid=272319514,10%,
Bông Tán Phấn Phủ S Select Pro Use 55mm Nhật Bản,59.000₫,https://tiki.vn/bong-tan-phan-phu-s-select-pro-use-55mm-nhat-ban-p272319536.html?spid=272319537,%,
Găng Tay Vinyl Dùng Một Lần Size L Nhật Bản S Select (Hộp 100 chiếc),99.000₫,https://tiki.vn/gang-tay-vinyl-dung-mot-lan-size-l-nhat-ban-s-select-hop-100-chiec-p272319525.html?spid=272319526,%,
Set 03 Bàn Chải Đánh Răng Lông Mềm S Select Yamakiri Nhật Bản,59.000₫,https://tiki.vn/set-03-ban-chai-danh-rang-long-mem-s-select-yamakiri-nhat-ban-p272319505.html?spid=272319506,%,
Bột Làm Đông Dầu Ăn Mỡ Thừa S Select Nhật Bản Bảo Vệ Môi Trường Chống Ô Nhiễm Nước Nghẽn Ống (Hộp 10 gói x 18g),65.000₫,https://tiki.vn/bot-lam-dong-dau-an-mo-thua-s-select-nhat-ban-bao-ve-moi-truong-chong-o-nhiem-nuoc-nghen-ong-hop-10-goi-x-18g-p272319556.html?spid=272319557,6%,Đã bán 2
Bột Baking Soda Tẩy Rửa Đa Năng Nội Địa Nhật Bản Kiyou Jochugiku Jyusou-Monogatari S Select (Gói 800g),143.100₫,https://tiki.vn/bot-baking-soda-tay-rua-da-nang-noi-dia-nhat-ban-kiyou-jochugiku-jyusou-monogatari-s-select-goi-800g-p272319696.html?spid=272319697,10%,
Set 03 Miếng Bọt Biển Rửa Bát Chứa Ion Bạc Kháng Khuẩn Loại Mềm S Select Nhật Bản,39.000₫,https://tiki.vn/set-03-mieng-bot-bien-rua-bat-chua-ion-bac-khang-khuan-loai-mem-kokubo-s-select-nhat-ban-p272319749.html?spid=272319750,%,
Bàn Chải Đánh Răng Lông Mềm Đầu Vừa S Select Nhật Bản (1 Chiếc),59.000₫,https://tiki.vn/ban-chai-danh-rang-long-mem-dau-vua-s-select-nhat-ban-1-chiec-p272319558.html?spid=272319559,%,
[Hộp Quà] Sữa tắm dưỡng ẩm và làm sáng da S Select Nhật Bản (Gói Refill 1000ml),163.100₫,https://tiki.vn/hop-qua-sua-tam-duong-am-va-lam-sang-da-s-select-nhat-ban-goi-refill-1000ml-p272319718.html?spid=272319720,22%,
Bông tẩy trang S Select Nhật Bản Hộp 225 miếng,53.100₫,https://tiki.vn/bong-tay-trang-s-select-nhat-ban-hop-225-mieng-p272319658.html?spid=272319659,23%,
Xịt Chống Nắng S Select Nhật Bản SPF 50+ PA ++++ Chai 90g,179.000₫,https://tiki.vn/xit-chong-nang-s-select-nhat-ban-spf-50-pa-chai-90g-p272319497.html?spid=272319498,10%,
Calliané Peptide White Recovery Cream Kem Dưỡng Trắng Phục Hồi Da Hàn Quốc,550.000₫,https://tiki.vn/calliane-peptide-white-recovery-cream-kem-duong-trang-phuc-hoi-da-han-quoc-p272125926.html?spid=272125927,%,
Tinh Chất Tế Bào Gốc Calliané - Trắng Da Chống Lão Hoá (Green),715.000₫,https://tiki.vn/tinh-chat-te-bao-goc-calliane-trang-da-chong-lao-hoa-p272120996.html?spid=272120997,%,
Sữa Rửa Mặt Dưỡng ẩm Coenzyme Q10 Calliané Hàn Quốc,209.000₫,https://tiki.vn/sua-rua-mat-duong-am-coenzyme-q10-calliane-p272078098.html?spid=272078099,%,
Chấm mụn Bye Bye Blemish Drying Lotion 30ml giảm mụn nhanh sau 1 đêm cho tất cả loại mụn trên mặt và body,277.000₫,https://tiki.vn/cham-mun-bye-bye-blemish-drying-lotion-30ml-giam-mun-nhanh-sau-1-dem-cho-tat-ca-loai-mun-tren-mat-va-body-p272309942.html?spid=272309948,30%,
Kem Dưỡng Tái Tạo Chống Lão Hoá Da Retinol 1.0 Calliané Hàn Quốc,770.000₫,https://tiki.vn/kem-duong-tai-tao-chong-lao-hoa-da-retinol-1-0-calliane-han-quoc-p272125437.html?spid=272125438,%,
Melasma pro +++ (phân huỷ nám thần tốc),500.000₫,https://tiki.vn/cham-melasma-p272305525.html?spid=272305526,%,
Tinh Chất Phục Hồi Prettyskin Hydra B5 Max Serum 50ml,270.000₫,https://tiki.vn/tinh-chat-phuc-hoi-prettyskin-hydra-b5-max-serum-50ml-p272305308.html?spid=272305309,%,
Kem Nám KingNam 2.0 LT COSMETICS Hàn Quốc 50g (LT COSMETICS KINGNAM 2.0 INTENSIVE PIGMENTATION CREAM),680.000₫,https://tiki.vn/kem-nam-kingnam-2-0-lt-cosmetics-han-quoc-50g-lt-cosmetics-kingnam-2-0-intensive-pigmentation-cream-p260744610.html?spid=260744612,%,
COMBO DẦU TẨY TRANG 250ML VÀ 100ML + TẶNG BÔNG TẨY TRANG TRÒN MIHOO 150 MIẾNG,308.000₫,https://tiki.vn/combo-dau-tay-trang-250ml-va-100ml-tang-bong-tay-trang-tron-mihoo-150-mieng-p272302411.html?spid=272302412,%,
COMBO HỘP MẶT NẠ MẮT VÀ HỘP MẮT NẠ MÔI DƯỠNG ẨM SENSE PLUS + TẶNG MẶT NẠ BIOCELL DƯỠNG ẨM,336.000₫,https://tiki.vn/combo-hop-mat-na-mat-va-hop-mat-na-moi-duong-am-sense-plus-tang-mat-na-biocell-duong-am-p272302339.html?spid=272302340,%,
Nhũ Tương Dưỡng Ẩm Cho Da Dầu Mụn Pure Solutions Balance Fluid - Bruno Vassari | Kelly Beauty,305.000₫,https://tiki.vn/nhu-tuong-duong-am-cho-da-dau-mun-pure-solutions-balance-fluid-bruno-vassari-kelly-beauty-p272301446.html?spid=272301447,10%,
COMBO 1O MIẾNG MẶT NẠ BIOCEEL DƯỠNG ẨM SENSE PLUS + TẶNG MẶT NẠ SỢI TRE DƯỠNG ẨM,349.000₫,https://tiki.vn/combo-1o-mieng-mat-na-bioceel-duong-am-sense-plus-tang-mat-na-soi-tre-duong-am-p272300965.html?spid=272300966,%,
Toner Cân Bằng Cho Da Dầu Mụn Pure Solutions Balancing Toner - Bruno Vassari | Kelly Beauty,801.000₫,https://tiki.vn/toner-can-bang-cho-da-dau-mun-pure-solutions-balancing-toner-bruno-vassari-kelly-beauty-p272300672.html?spid=272300673,10%,
Gel Rửa Mặt Cho Da Dầu Mụn Pure Solutions - Cleansing Gel - Bruno Vassari | Kelly Beauty,891.000₫,https://tiki.vn/gel-rua-mat-cho-da-dau-mun-pure-solutions-cleansing-gel-bruno-vassari-kelly-beauty-p272299718.html?spid=272299720,10%,
"Bộ sản phẩm Chấm mụn và Tinh chất Peel da AHA + BHA Bye Bye Blemish giúp giảm mụn sưng đỏ, mờ vết thâm và tái tạo làn da",710.600₫,https://tiki.vn/bo-san-pham-cham-mun-va-tinh-chat-peel-da-aha-bha-bye-bye-blemish-giup-giam-mun-sung-do-mo-vet-tham-va-tai-tao-lan-da-p272279365.html?spid=272279366,15%,
Hộp quà Tinh chất serum chống nắng Skin Aqua Nexta Shield Serum UV SPF50+ PA++++ 50g (TẶNG Nước tẩy trang Hada Labo),367.000₫,https://tiki.vn/hop-qua-tinh-chat-serum-chong-nang-skin-aqua-nexta-shield-serum-uv-spf50-pa-50g-tang-nuoc-tay-trang-hada-labo-p272278674.html?spid=272278677,5%,Đã bán 2
Tinh chất serum chống nắng Skin Aqua Nexta Shield Serum UV Essence SPF50+ PA++++ 50g,320.000₫,https://tiki.vn/tinh-chat-serum-chong-nang-skin-aqua-nexta-shield-serum-uv-essence-spf50-pa-50g-p272278675.html?spid=272278678,17%,Đã bán 3
"Kem chống nắng SUER THE SUN white skin UV + plus giúp chống nắng , chống trôi trong nước, dưỡng ẩm da – hộp 150ml",69.000₫,https://tiki.vn/kem-chong-nang-suer-the-sun-white-skin-uv-plus-giup-chong-nang-chong-troi-trong-nuoc-duong-am-da-hop-150ml-p272276433.html?spid=272276434,%,
Tinh chất Vitamin C202 trắng sáng da & chống lão hóa C202 Dark Spot Ultra Corrective Boos 30ml,455.000₫,https://tiki.vn/tinh-chat-vitamin-c202-trang-sang-da-chong-lao-hoa-c202-dark-spot-ultra-corrective-boos-30ml-p272275647.html?spid=272275648,%,
Tinh chất Vitamin C102 hỗ trợ mờ thâm đỏ & chống oxy hóa C102 Tranexamic Discoloration Control Serum 30ml,295.000₫,https://tiki.vn/tinh-chat-vitamin-c102-ho-tro-mo-tham-do-chong-oxy-hoa-c102-tranexamic-discoloration-control-serum-30ml-p272275418.html?spid=272275419,%,
Serum Sáng Da Lactic Acid 10%+ HA - The Ordinary,179.000₫,https://tiki.vn/serum-sang-da-lactic-acid-10-ha-the-ordinary-p272254006.html?spid=255464356,32%,Đã bán 22
Kem Chống Nắng Hàn Quốc PUDERMA UVEXPERT AQUA : bảo vệ da trước tác hại của các tia UV từ ánh nắng mặt trời,432.000₫,https://tiki.vn/kem-chong-nang-han-quoc-puderma-uvexpert-aqua-bao-ve-da-truoc-tac-hai-cua-cac-tia-uv-tu-anh-nang-mat-troi-p272251377.html?spid=272251378,10%,
Set 5 gói dưỡng mini dùng thử DR CELL,99.000₫,https://tiki.vn/set-5-goi-duong-mini-dung-thu-dr-cell-p272251292.html?spid=272251293,45%,
Kem Dưỡng Ngày Phục Hồi Độ Ẩm Glyco System - Protective Cream SPF 25 - BrunoVassari | Kelly Beauty,850.000₫,https://tiki.vn/kem-duong-ngay-phuc-hoi-do-am-glyco-system-protective-cream-spf-25-brunovassari-p272247495.html?spid=272247496,%,
Kem chống nắng dịu lành cho da nhạy cảm CETAPHIL SUN SPF50+ LIGHT GEL 50ML,349.000₫,https://tiki.vn/kem-chong-nang-diu-lanh-cho-da-nhay-cam-cetaphil-sun-spf50-light-gel-50ml-p272241108.html?spid=272241109,30%,Đã bán 3
"ekseption All Day Shield SPF 50+ - Kem Chống Nắng Phổ Rộng, Bảo Vệ Da Với Đa Màng Lọc - Kelly Beauty",798.400₫,https://tiki.vn/ekseption-all-day-shield-spf-50-kem-cho-ng-na-ng-pho-ro-ng-bao-ve-da-voi-da-mang-loc-kelly-beauty-p272241094.html?spid=272241097,20%,Đã bán 1
Huyết thanh chống lão hóa chuyên sâu Glycol System - Intensive Glyco C Serum - Bruno Vassari | Kelly Beauty,845.000₫,https://tiki.vn/huyet-thanh-chong-lao-hoa-chuyen-sau-glycol-system-intensive-glyco-c-serum-bruno-vassari-kelly-beauty-p272240944.html?spid=272240945,10%,
Toner Làm Sạch Sâu Trẻ Hóa Da Glyco System - Dual Phase Toner - Bruno Vassari | Kelly Beauty,035.000₫,https://tiki.vn/toner-lam-sach-sau-tre-hoa-da-glyco-system-dual-phase-toner-bruno-vassari-kelly-beauty-p272240447.html?spid=272240448,10%,
Sữa rửa mặt dạng bọt siêu mịn giúp thư giãn và làm dịu da nhạy cảm CETAPHIL SOOTHING FOAM WASH 200ML,521.000₫,https://tiki.vn/sua-rua-mat-dang-bot-sieu-min-amino-acid-giup-thu-gian-va-lam-diu-da-nhay-cam-cetaphil-soothing-foam-wash-200ml-p272237221.html?spid=272237222,25%,Đã bán 2
Kem dưỡng da ban ngày Beautifying Cream,800.000₫,https://tiki.vn/kem-duong-da-ban-ngay-beautifying-cream-p272135758.html?spid=272135759,%,
Serum Mụn (24h bay mụn),350.000₫,https://tiki.vn/serum-mun-24h-bay-mun-p272135798.html?spid=272135799,%,
Kem dưỡng da ban đêm Regennerating Cream,800.000₫,https://tiki.vn/kem-duong-da-ban-dem-regennerating-cream-p272135764.html?spid=272135765,%,Đã bán 1
Sữa rửa mặt Nourishing & Tendering cleaner,199.000₫,https://tiki.vn/sua-rua-mat-nourishing-tendering-cleaner-p272237209.html?spid=272237210,%,
Sữa dưỡng căng bóng - Phục hồi đa tầng Tendering Serum,700.000₫,https://tiki.vn/sua-duong-cang-bong-phuc-hoi-da-tang-tendering-serum-p272237139.html?spid=272237140,%,
Bọt Rửa Mặt Sáng Da Glyco System - Glycolic Washing Foam - Bruno Vassari | Kelly Beauty,035.000₫,https://tiki.vn/bot-rua-mat-sang-da-glycolic-washing-foam-bruno-vassari-kelly-beauty-p272236381.html?spid=272236382,10%,
Sữa Rửa Mặt & Tẩy Trang Tạo Bọt Dưỡng Trắng Softymo Nhật Bản 200ml,165.000₫,https://tiki.vn/sua-rua-mat-tay-trang-tao-bot-duong-trang-softymo-kose-nhat-ban-200ml-p272225915.html?spid=272225916,13%,Đã bán 1
Sữa Tắm Tạo Bọt Dưỡng Trắng Và Làm Mềm Mịn Da Natu Savon Hương Hoa Cúc Và Lê Softymo Kosé Nhật Bản Chai 500ml,222.000₫,https://tiki.vn/sua-tam-tao-bot-duong-trang-va-lam-mem-min-da-natu-savon-huong-hoa-cuc-va-le-softymo-kose-nhat-ban-chai-500ml-p272225905.html?spid=272225906,11%,
