link,name,comment,num_review,num_thanks,date_attend,time_use
https://tka.tiki.vn/pixel/pixel?data=TjsYwIfknllS-ILewwy0u-nFCG7VkcEJiNBFvez6oosmSinbs80i9hoB-b5T-YxpTLWCtgxIZEYAM7cLKOv627iciprhTkoX6gZ95y7t84B9VYEHBXVsAWxXuD48JLBWFY0MSjpjxzrd66UIQ5WrbLgwK7_5OHaNKTUFtoKQC6fYXIAKlUIrvG4xEDcx8FSZqNiIODIio_CfCvUeDsMuEDUMJnnzA-vnaLNyyd-XbKHBNjH2bPrdJjFvQPu7XpWLdvWTCcnh1iTO6iL26ibZ-vWFPok3rgCClb6vdQ-U4fhw2FtTkrkybIvvFHwKgYi_k_V64ZcGx1Oc1rxyfcqyx9ESPNO9g5-Q_oAW4XWh3tSx3IOvZklVC-KxqVAZNCAVcLkRw5Xk3LrU03l6BfeFh2sGi5MWqt2YCDcMfMtRnN0QJBy7FblRwAtaw_yNf7Ta8nFsTAR5kDp7ewjOd0YqVo-oNOi2wGScadvogFjycGsAsr5zfErlxMLw_2KoBFrfScO324RRzzS8mK8KxbB-S3sr2KF7GQWWxgd12Gg_KOLjQ3-GVfw8PnDTPVqR4u1O2dRuG1RDFWRz7tI0qroeTj7-f0tThqfF6kjf-VPt3oP90qgt3BhDSSCvkAHhp-ANCA-GCiygrpra6j9hfbgWsrlkHe-DxsVaGEqGYXKk_P65jeLxtkx5Ej9hP2xWAC4ktKoXajFbI0V1TItWAxLHLyEXYAAm9oNfjA_ETERkRxOUU0gJSpp_3FR2mN6jmW161PLtQZV0tx2nwZtdWJb4nmRJNxXW4yIlI74tiAUMFzMWcCccjNlSdmMeFMp1Tf4mGmKRFf7DwIoj4OVCutFd_jMWqgoYiR4yNk3etp-E7i2NPynDjvKR1VpZZoRLjyhrySyv7yB1pJ9Sd2y6znpb_fqqKC6mnKTiMeBO41_oxMmz4P-O2d6YCFsikgcjFGAb91HOnIGbjbCaGDZthiktE1bCqNbE7DdfR5qqjOmvBXjnSSlRm6Zz_-Fww003LfaXa39hYnzeXbxnuJiaxci_iZVJPRkgajWpmlv20_t_Ww-fmx81y-q5tuiX8ix1uoCvgNeksDSvFxC-zrvM68NQK2y0tUf1c5t9mRI8tLu8hLKz69xtPg&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=5,Hong Anh Gooner,"Chưa dùng nhưng mà nhìn đóng gói cẩn thận, bịt nắp miệng các thứ. Chẽck mã vạch có ra","Đã viết
1 Đánh giá","Đã nhận
0 Lượt cảm ơn",Đã tham gia 4 năm,Đánh giá vào 2 năm trướcĐã dùng 6 ngày
https://tka.tiki.vn/pixel/pixel?data=TjsYwIfknllS-ILewwy0u-nFCG7VkcEJiNBFvez6oosmSinbs80i9hoB-b5T-YxpTLWCtgxIZEYAM7cLKOv627iciprhTkoX6gZ95y7t84B9VYEHBXVsAWxXuD48JLBWFY0MSjpjxzrd66UIQ5WrbLgwK7_5OHaNKTUFtoKQC6fYXIAKlUIrvG4xEDcx8FSZqNiIODIio_CfCvUeDsMuEDUMJnnzA-vnaLNyyd-XbKHBNjH2bPrdJjFvQPu7XpWLdvWTCcnh1iTO6iL26ibZ-vWFPok3rgCClb6vdQ-U4fhw2FtTkrkybIvvFHwKgYi_k_V64ZcGx1Oc1rxyfcqyx9ESPNO9g5-Q_oAW4XWh3tSx3IOvZklVC-KxqVAZNCAVcLkRw5Xk3LrU03l6BfeFh2sGi5MWqt2YCDcMfMtRnN0QJBy7FblRwAtaw_yNf7Ta8nFsTAR5kDp7ewjOd0YqVo-oNOi2wGScadvogFjycGsAsr5zfErlxMLw_2KoBFrfScO324RRzzS8mK8KxbB-S3sr2KF7GQWWxgd12Gg_KOLjQ3-GVfw8PnDTPVqR4u1O2dRuG1RDFWRz7tI0qroeTj7-f0tThqfF6kjf-VPt3oP90qgt3BhDSSCvkAHhp-ANCA-GCiygrpra6j9hfbgWsrlkHe-DxsVaGEqGYXKk_P65jeLxtkx5Ej9hP2xWAC4ktKoXajFbI0V1TItWAxLHLyEXYAAm9oNfjA_ETERkRxOUU0gJSpp_3FR2mN6jmW161PLtQZV0tx2nwZtdWJb4nmRJNxXW4yIlI74tiAUMFzMWcCccjNlSdmMeFMp1Tf4mGmKRFf7DwIoj4OVCutFd_jMWqgoYiR4yNk3etp-E7i2NPynDjvKR1VpZZoRLjyhrySyv7yB1pJ9Sd2y6znpb_fqqKC6mnKTiMeBO41_oxMmz4P-O2d6YCFsikgcjFGAb91HOnIGbjbCaGDZthiktE1bCqNbE7DdfR5qqjOmvBXjnSSlRm6Zz_-Fww003LfaXa39hYnzeXbxnuJiaxci_iZVJPRkgajWpmlv20_t_Ww-fmx81y-q5tuiX8ix1uoCvgNeksDSvFxC-zrvM68NQK2y0tUf1c5t9mRI8tLu8hLKz69xtPg&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=5,Đức Ngô,"ok, đặt hôm trước. Hôm sau đã nhận được hàng. Sản phẩm tốt, được khuyến mãi ok","Đã viết
19 Đánh giá","Đã nhận
22 Lượt cảm ơn",Đã tham gia 7 năm,Đánh giá vào 2 năm trướcĐã dùng 12 phút
https://tka.tiki.vn/pixel/pixel?data=TjsYwIfknllS-ILewwy0u-nFCG7VkcEJiNBFvez6oosmSinbs80i9hoB-b5T-YxpTLWCtgxIZEYAM7cLKOv627iciprhTkoX6gZ95y7t84B9VYEHBXVsAWxXuD48JLBWFY0MSjpjxzrd66UIQ5WrbLgwK7_5OHaNKTUFtoKQC6fYXIAKlUIrvG4xEDcx8FSZqNiIODIio_CfCvUeDsMuEDUMJnnzA-vnaLNyyd-XbKHBNjH2bPrdJjFvQPu7XpWLdvWTCcnh1iTO6iL26ibZ-vWFPok3rgCClb6vdQ-U4fhw2FtTkrkybIvvFHwKgYi_k_V64ZcGx1Oc1rxyfcqyx9ESPNO9g5-Q_oAW4XWh3tSx3IOvZklVC-KxqVAZNCAVcLkRw5Xk3LrU03l6BfeFh2sGi5MWqt2YCDcMfMtRnN0QJBy7FblRwAtaw_yNf7Ta8nFsTAR5kDp7ewjOd0YqVo-oNOi2wGScadvogFjycGsAsr5zfErlxMLw_2KoBFrfScO324RRzzS8mK8KxbB-S3sr2KF7GQWWxgd12Gg_KOLjQ3-GVfw8PnDTPVqR4u1O2dRuG1RDFWRz7tI0qroeTj7-f0tThqfF6kjf-VPt3oP90qgt3BhDSSCvkAHhp-ANCA-GCiygrpra6j9hfbgWsrlkHe-DxsVaGEqGYXKk_P65jeLxtkx5Ej9hP2xWAC4ktKoXajFbI0V1TItWAxLHLyEXYAAm9oNfjA_ETERkRxOUU0gJSpp_3FR2mN6jmW161PLtQZV0tx2nwZtdWJb4nmRJNxXW4yIlI74tiAUMFzMWcCccjNlSdmMeFMp1Tf4mGmKRFf7DwIoj4OVCutFd_jMWqgoYiR4yNk3etp-E7i2NPynDjvKR1VpZZoRLjyhrySyv7yB1pJ9Sd2y6znpb_fqqKC6mnKTiMeBO41_oxMmz4P-O2d6YCFsikgcjFGAb91HOnIGbjbCaGDZthiktE1bCqNbE7DdfR5qqjOmvBXjnSSlRm6Zz_-Fww003LfaXa39hYnzeXbxnuJiaxci_iZVJPRkgajWpmlv20_t_Ww-fmx81y-q5tuiX8ix1uoCvgNeksDSvFxC-zrvM68NQK2y0tUf1c5t9mRI8tLu8hLKz69xtPg&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=5,Nguyễn Minh Mai,Làm sạch da mặt không gây kích ứng da,"Đã viết
51 Đánh giá","Đã nhận
7 Lượt cảm ơn",Đã tham gia 3 năm,Đánh giá vào 1 năm trướcĐã dùng 6 giờ
https://tka.tiki.vn/pixel/pixel?data=TjsYwIfknllS-ILewwy0u-nFCG7VkcEJiNBFvez6oosmSinbs80i9hoB-b5T-YxpTLWCtgxIZEYAM7cLKOv627iciprhTkoX6gZ95y7t84B9VYEHBXVsAWxXuD48JLBWFY0MSjpjxzrd66UIQ5WrbLgwK7_5OHaNKTUFtoKQC6fYXIAKlUIrvG4xEDcx8FSZqNiIODIio_CfCvUeDsMuEDUMJnnzA-vnaLNyyd-XbKHBNjH2bPrdJjFvQPu7XpWLdvWTCcnh1iTO6iL26ibZ-vWFPok3rgCClb6vdQ-U4fhw2FtTkrkybIvvFHwKgYi_k_V64ZcGx1Oc1rxyfcqyx9ESPNO9g5-Q_oAW4XWh3tSx3IOvZklVC-KxqVAZNCAVcLkRw5Xk3LrU03l6BfeFh2sGi5MWqt2YCDcMfMtRnN0QJBy7FblRwAtaw_yNf7Ta8nFsTAR5kDp7ewjOd0YqVo-oNOi2wGScadvogFjycGsAsr5zfErlxMLw_2KoBFrfScO324RRzzS8mK8KxbB-S3sr2KF7GQWWxgd12Gg_KOLjQ3-GVfw8PnDTPVqR4u1O2dRuG1RDFWRz7tI0qroeTj7-f0tThqfF6kjf-VPt3oP90qgt3BhDSSCvkAHhp-ANCA-GCiygrpra6j9hfbgWsrlkHe-DxsVaGEqGYXKk_P65jeLxtkx5Ej9hP2xWAC4ktKoXajFbI0V1TItWAxLHLyEXYAAm9oNfjA_ETERkRxOUU0gJSpp_3FR2mN6jmW161PLtQZV0tx2nwZtdWJb4nmRJNxXW4yIlI74tiAUMFzMWcCccjNlSdmMeFMp1Tf4mGmKRFf7DwIoj4OVCutFd_jMWqgoYiR4yNk3etp-E7i2NPynDjvKR1VpZZoRLjyhrySyv7yB1pJ9Sd2y6znpb_fqqKC6mnKTiMeBO41_oxMmz4P-O2d6YCFsikgcjFGAb91HOnIGbjbCaGDZthiktE1bCqNbE7DdfR5qqjOmvBXjnSSlRm6Zz_-Fww003LfaXa39hYnzeXbxnuJiaxci_iZVJPRkgajWpmlv20_t_Ww-fmx81y-q5tuiX8ix1uoCvgNeksDSvFxC-zrvM68NQK2y0tUf1c5t9mRI8tLu8hLKz69xtPg&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=5,Mạc Mạc,"Giao hàng nhanh ạ, mình đặt tối hôm qua nay đã nhận hàng. Sữa rửa mặt thì dịu nhẹ nên không lo bị kích ứng gì cả","Đã viết
3 Đánh giá","Đã nhận
0 Lượt cảm ơn",Đã tham gia 3 năm,Đánh giá vào 2 năm trướcĐã dùng 1 giờ
https://tka.tiki.vn/pixel/pixel?data=TjsYwIfknllS-ILewwy0u-nFCG7VkcEJiNBFvez6oosmSinbs80i9hoB-b5T-YxpTLWCtgxIZEYAM7cLKOv627iciprhTkoX6gZ95y7t84B9VYEHBXVsAWxXuD48JLBWFY0MSjpjxzrd66UIQ5WrbLgwK7_5OHaNKTUFtoKQC6fYXIAKlUIrvG4xEDcx8FSZqNiIODIio_CfCvUeDsMuEDUMJnnzA-vnaLNyyd-XbKHBNjH2bPrdJjFvQPu7XpWLdvWTCcnh1iTO6iL26ibZ-vWFPok3rgCClb6vdQ-U4fhw2FtTkrkybIvvFHwKgYi_k_V64ZcGx1Oc1rxyfcqyx9ESPNO9g5-Q_oAW4XWh3tSx3IOvZklVC-KxqVAZNCAVcLkRw5Xk3LrU03l6BfeFh2sGi5MWqt2YCDcMfMtRnN0QJBy7FblRwAtaw_yNf7Ta8nFsTAR5kDp7ewjOd0YqVo-oNOi2wGScadvogFjycGsAsr5zfErlxMLw_2KoBFrfScO324RRzzS8mK8KxbB-S3sr2KF7GQWWxgd12Gg_KOLjQ3-GVfw8PnDTPVqR4u1O2dRuG1RDFWRz7tI0qroeTj7-f0tThqfF6kjf-VPt3oP90qgt3BhDSSCvkAHhp-ANCA-GCiygrpra6j9hfbgWsrlkHe-DxsVaGEqGYXKk_P65jeLxtkx5Ej9hP2xWAC4ktKoXajFbI0V1TItWAxLHLyEXYAAm9oNfjA_ETERkRxOUU0gJSpp_3FR2mN6jmW161PLtQZV0tx2nwZtdWJb4nmRJNxXW4yIlI74tiAUMFzMWcCccjNlSdmMeFMp1Tf4mGmKRFf7DwIoj4OVCutFd_jMWqgoYiR4yNk3etp-E7i2NPynDjvKR1VpZZoRLjyhrySyv7yB1pJ9Sd2y6znpb_fqqKC6mnKTiMeBO41_oxMmz4P-O2d6YCFsikgcjFGAb91HOnIGbjbCaGDZthiktE1bCqNbE7DdfR5qqjOmvBXjnSSlRm6Zz_-Fww003LfaXa39hYnzeXbxnuJiaxci_iZVJPRkgajWpmlv20_t_Ww-fmx81y-q5tuiX8ix1uoCvgNeksDSvFxC-zrvM68NQK2y0tUf1c5t9mRI8tLu8hLKz69xtPg&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=5,Phạm Quỳnh,ok,"Đã viết
16 Đánh giá","Đã nhận
0 Lượt cảm ơn",Đã tham gia 3 năm,Đánh giá vào 2 năm trướcĐã dùng 1 tháng
https://tka.tiki.vn/pixel/pixel?data=6u5jak1c_fWsblVgcEj1MfP7a87nqPzaufTCOciKJr6Iuebgzbz2Uhn5H_VJYSWv6sp4ljezFPS-9rvCkFOy8rnbtqCMpthRfEFl4LAFdGw2ugiIw_Gz2d8PVO5mS-PzUlQy3_IUsVSiTXafB-kZTPJuG65KI4rRsJC5dWah1OyeMdYtTn2C0Tu3QL7WvjkDMX_Pwszpb6ne0jLkyoKHMUuVsMAX5UtTH9fYhbXN4MJ5WalAhlwe1o7F0RGdBRk7Zt7XL_A5UJukDLewjUph2QOVBz80zNiJGgvpzXWSUYSbNujoSKmT_WBaPh1NYebE2HX5zXYZokbebA4CXBaMOFyz4U5hyDjOUgaxnyur1aXAkWa2fEdvtzklqsvV5KifRcOXzVubVKiEt3UMuCBwcA9LGaW5V7qSRjK8v-Gh_uO3JOEJLyJ-cQcLqW97YYm6qw-o8zVbe3PZN81cnjVn7yMUOCj8rthbsht9SkOuBEHFXQHfNghHXfliRNxGytDANqLTjkZiGh0AQgz6a6ebuRiv42cFsy7wuiQzU1fabjbHskHe0OrdRFamA1jfKGolPkVVS4q_J7beuTcUDMxjgB7Ed0dlT_FBbbb4Mycl1LP3CmaV-DEwljgh1DzwV-NDlvOS98oF2vXvCo8V7n3KJhGoWoMflLw4j2YSKJPlaPqPnz2tPWArmhXmjHEjC8I8rq5i68vDv6EKd4O6apJ17FAUYj5K6Y48PNa8-qK8RqPI8pKRdVYd7jivPukHXbZOcgUa5o6ZNqJiXvs1apx078NMIZDWzd18PEwNpPcITkKrgkg3_E_ggsWdr0BiqzUHwcnGtKa9VBm4MgMnC_w4H0KGgZNbIUP3oKn52P1qNfQlFWgxi1L1biLa_vCM0Y4-2dN0AZI9RTGOR8FPyQZ2aKT4Tlauy-F-QfiNES5yBQHhYpYqBrbwbKPWRxWPAShSA-G4GRZ21rc0DdebT62D_fdLa2KBhsEdPb4-F65XF12CBeRAiiPmqYmcReuCkgvVFEJ6GGJ6AH2Fe73DLBrbXt4EZnoPysast8E6Ewr94PHfQjw3jUIb6Q&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=11,Nguyễn Thị Thu Trang," Mua được đơn tốt quá luôn ạ. Mua 2 em full size 50ml được tặng 15 bé mini size 10ml. Chất kem không quá đặc, dễ tán, vị cam quýt dễ chịu. Hàng Laneige lành tính, mình đã dùng đồ của hãng được mấy năm... Xem thêm","Đã viết
430 Đánh giá","Đã nhận
125 Lượt cảm ơn",Đã tham gia 6 năm,Đánh giá vào 2 năm trướcĐã dùng 1 ngày
https://tka.tiki.vn/pixel/pixel?data=6u5jak1c_fWsblVgcEj1MfP7a87nqPzaufTCOciKJr6Iuebgzbz2Uhn5H_VJYSWv6sp4ljezFPS-9rvCkFOy8rnbtqCMpthRfEFl4LAFdGw2ugiIw_Gz2d8PVO5mS-PzUlQy3_IUsVSiTXafB-kZTPJuG65KI4rRsJC5dWah1OyeMdYtTn2C0Tu3QL7WvjkDMX_Pwszpb6ne0jLkyoKHMUuVsMAX5UtTH9fYhbXN4MJ5WalAhlwe1o7F0RGdBRk7Zt7XL_A5UJukDLewjUph2QOVBz80zNiJGgvpzXWSUYSbNujoSKmT_WBaPh1NYebE2HX5zXYZokbebA4CXBaMOFyz4U5hyDjOUgaxnyur1aXAkWa2fEdvtzklqsvV5KifRcOXzVubVKiEt3UMuCBwcA9LGaW5V7qSRjK8v-Gh_uO3JOEJLyJ-cQcLqW97YYm6qw-o8zVbe3PZN81cnjVn7yMUOCj8rthbsht9SkOuBEHFXQHfNghHXfliRNxGytDANqLTjkZiGh0AQgz6a6ebuRiv42cFsy7wuiQzU1fabjbHskHe0OrdRFamA1jfKGolPkVVS4q_J7beuTcUDMxjgB7Ed0dlT_FBbbb4Mycl1LP3CmaV-DEwljgh1DzwV-NDlvOS98oF2vXvCo8V7n3KJhGoWoMflLw4j2YSKJPlaPqPnz2tPWArmhXmjHEjC8I8rq5i68vDv6EKd4O6apJ17FAUYj5K6Y48PNa8-qK8RqPI8pKRdVYd7jivPukHXbZOcgUa5o6ZNqJiXvs1apx078NMIZDWzd18PEwNpPcITkKrgkg3_E_ggsWdr0BiqzUHwcnGtKa9VBm4MgMnC_w4H0KGgZNbIUP3oKn52P1qNfQlFWgxi1L1biLa_vCM0Y4-2dN0AZI9RTGOR8FPyQZ2aKT4Tlauy-F-QfiNES5yBQHhYpYqBrbwbKPWRxWPAShSA-G4GRZ21rc0DdebT62D_fdLa2KBhsEdPb4-F65XF12CBeRAiiPmqYmcReuCkgvVFEJ6GGJ6AH2Fe73DLBrbXt4EZnoPysast8E6Ewr94PHfQjw3jUIb6Q&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=11,Vyvinn,"Mua 1 tặng 1, mùa dịch nên order đợi hơi lâu, nhưng nhận được hàng gói kĩ, hàng mới đẹp, okay lắm ạ, mua đi ạ 😂","Đã viết
6 Đánh giá","Đã nhận
3 Lượt cảm ơn",Đã tham gia 6 năm,Đánh giá vào 2 năm trướcĐã dùng 7 ngày
https://tka.tiki.vn/pixel/pixel?data=6u5jak1c_fWsblVgcEj1MfP7a87nqPzaufTCOciKJr6Iuebgzbz2Uhn5H_VJYSWv6sp4ljezFPS-9rvCkFOy8rnbtqCMpthRfEFl4LAFdGw2ugiIw_Gz2d8PVO5mS-PzUlQy3_IUsVSiTXafB-kZTPJuG65KI4rRsJC5dWah1OyeMdYtTn2C0Tu3QL7WvjkDMX_Pwszpb6ne0jLkyoKHMUuVsMAX5UtTH9fYhbXN4MJ5WalAhlwe1o7F0RGdBRk7Zt7XL_A5UJukDLewjUph2QOVBz80zNiJGgvpzXWSUYSbNujoSKmT_WBaPh1NYebE2HX5zXYZokbebA4CXBaMOFyz4U5hyDjOUgaxnyur1aXAkWa2fEdvtzklqsvV5KifRcOXzVubVKiEt3UMuCBwcA9LGaW5V7qSRjK8v-Gh_uO3JOEJLyJ-cQcLqW97YYm6qw-o8zVbe3PZN81cnjVn7yMUOCj8rthbsht9SkOuBEHFXQHfNghHXfliRNxGytDANqLTjkZiGh0AQgz6a6ebuRiv42cFsy7wuiQzU1fabjbHskHe0OrdRFamA1jfKGolPkVVS4q_J7beuTcUDMxjgB7Ed0dlT_FBbbb4Mycl1LP3CmaV-DEwljgh1DzwV-NDlvOS98oF2vXvCo8V7n3KJhGoWoMflLw4j2YSKJPlaPqPnz2tPWArmhXmjHEjC8I8rq5i68vDv6EKd4O6apJ17FAUYj5K6Y48PNa8-qK8RqPI8pKRdVYd7jivPukHXbZOcgUa5o6ZNqJiXvs1apx078NMIZDWzd18PEwNpPcITkKrgkg3_E_ggsWdr0BiqzUHwcnGtKa9VBm4MgMnC_w4H0KGgZNbIUP3oKn52P1qNfQlFWgxi1L1biLa_vCM0Y4-2dN0AZI9RTGOR8FPyQZ2aKT4Tlauy-F-QfiNES5yBQHhYpYqBrbwbKPWRxWPAShSA-G4GRZ21rc0DdebT62D_fdLa2KBhsEdPb4-F65XF12CBeRAiiPmqYmcReuCkgvVFEJ6GGJ6AH2Fe73DLBrbXt4EZnoPysast8E6Ewr94PHfQjw3jUIb6Q&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=11,Nhung Dtt,"Mua 1 đơn mà Tiki giao làm 2 đợt.
Hàng đóng gói cẩn thận (quà thì gói hơi sơ sài, mà vẫn chấp nhận được).
Sản phẩm có hương tinh dầu cam quýt. Chất lượng thì phải dùng lâu dài mới biết được.","Đã viết
30 Đánh giá","Đã nhận
7 Lượt cảm ơn",Đã tham gia 5 năm,Đánh giá vào 2 năm trướcĐã dùng 9 ngày
https://tka.tiki.vn/pixel/pixel?data=6u5jak1c_fWsblVgcEj1MfP7a87nqPzaufTCOciKJr6Iuebgzbz2Uhn5H_VJYSWv6sp4ljezFPS-9rvCkFOy8rnbtqCMpthRfEFl4LAFdGw2ugiIw_Gz2d8PVO5mS-PzUlQy3_IUsVSiTXafB-kZTPJuG65KI4rRsJC5dWah1OyeMdYtTn2C0Tu3QL7WvjkDMX_Pwszpb6ne0jLkyoKHMUuVsMAX5UtTH9fYhbXN4MJ5WalAhlwe1o7F0RGdBRk7Zt7XL_A5UJukDLewjUph2QOVBz80zNiJGgvpzXWSUYSbNujoSKmT_WBaPh1NYebE2HX5zXYZokbebA4CXBaMOFyz4U5hyDjOUgaxnyur1aXAkWa2fEdvtzklqsvV5KifRcOXzVubVKiEt3UMuCBwcA9LGaW5V7qSRjK8v-Gh_uO3JOEJLyJ-cQcLqW97YYm6qw-o8zVbe3PZN81cnjVn7yMUOCj8rthbsht9SkOuBEHFXQHfNghHXfliRNxGytDANqLTjkZiGh0AQgz6a6ebuRiv42cFsy7wuiQzU1fabjbHskHe0OrdRFamA1jfKGolPkVVS4q_J7beuTcUDMxjgB7Ed0dlT_FBbbb4Mycl1LP3CmaV-DEwljgh1DzwV-NDlvOS98oF2vXvCo8V7n3KJhGoWoMflLw4j2YSKJPlaPqPnz2tPWArmhXmjHEjC8I8rq5i68vDv6EKd4O6apJ17FAUYj5K6Y48PNa8-qK8RqPI8pKRdVYd7jivPukHXbZOcgUa5o6ZNqJiXvs1apx078NMIZDWzd18PEwNpPcITkKrgkg3_E_ggsWdr0BiqzUHwcnGtKa9VBm4MgMnC_w4H0KGgZNbIUP3oKn52P1qNfQlFWgxi1L1biLa_vCM0Y4-2dN0AZI9RTGOR8FPyQZ2aKT4Tlauy-F-QfiNES5yBQHhYpYqBrbwbKPWRxWPAShSA-G4GRZ21rc0DdebT62D_fdLa2KBhsEdPb4-F65XF12CBeRAiiPmqYmcReuCkgvVFEJ6GGJ6AH2Fe73DLBrbXt4EZnoPysast8E6Ewr94PHfQjw3jUIb6Q&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=11,Thu Hien,"san phẩm giao đong gói tốt,gif tăng kem rất ok.rât hai lòng...sản phẩm dưỡng ẩm cho da khô và hỗn hợp  giao nhanh, sản phẩm chính hãng thơm rất thích, xài đc cả năm","Đã viết
73 Đánh giá","Đã nhận
48 Lượt cảm ơn",Đã tham gia 2 năm,Đánh giá vào 2 năm trướcĐã dùng 5 ngày
https://tka.tiki.vn/pixel/pixel?data=6u5jak1c_fWsblVgcEj1MfP7a87nqPzaufTCOciKJr6Iuebgzbz2Uhn5H_VJYSWv6sp4ljezFPS-9rvCkFOy8rnbtqCMpthRfEFl4LAFdGw2ugiIw_Gz2d8PVO5mS-PzUlQy3_IUsVSiTXafB-kZTPJuG65KI4rRsJC5dWah1OyeMdYtTn2C0Tu3QL7WvjkDMX_Pwszpb6ne0jLkyoKHMUuVsMAX5UtTH9fYhbXN4MJ5WalAhlwe1o7F0RGdBRk7Zt7XL_A5UJukDLewjUph2QOVBz80zNiJGgvpzXWSUYSbNujoSKmT_WBaPh1NYebE2HX5zXYZokbebA4CXBaMOFyz4U5hyDjOUgaxnyur1aXAkWa2fEdvtzklqsvV5KifRcOXzVubVKiEt3UMuCBwcA9LGaW5V7qSRjK8v-Gh_uO3JOEJLyJ-cQcLqW97YYm6qw-o8zVbe3PZN81cnjVn7yMUOCj8rthbsht9SkOuBEHFXQHfNghHXfliRNxGytDANqLTjkZiGh0AQgz6a6ebuRiv42cFsy7wuiQzU1fabjbHskHe0OrdRFamA1jfKGolPkVVS4q_J7beuTcUDMxjgB7Ed0dlT_FBbbb4Mycl1LP3CmaV-DEwljgh1DzwV-NDlvOS98oF2vXvCo8V7n3KJhGoWoMflLw4j2YSKJPlaPqPnz2tPWArmhXmjHEjC8I8rq5i68vDv6EKd4O6apJ17FAUYj5K6Y48PNa8-qK8RqPI8pKRdVYd7jivPukHXbZOcgUa5o6ZNqJiXvs1apx078NMIZDWzd18PEwNpPcITkKrgkg3_E_ggsWdr0BiqzUHwcnGtKa9VBm4MgMnC_w4H0KGgZNbIUP3oKn52P1qNfQlFWgxi1L1biLa_vCM0Y4-2dN0AZI9RTGOR8FPyQZ2aKT4Tlauy-F-QfiNES5yBQHhYpYqBrbwbKPWRxWPAShSA-G4GRZ21rc0DdebT62D_fdLa2KBhsEdPb4-F65XF12CBeRAiiPmqYmcReuCkgvVFEJ6GGJ6AH2Fe73DLBrbXt4EZnoPysast8E6Ewr94PHfQjw3jUIb6Q&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=11,Anh Chúc,"Sản phẩm được đóng gói rất chu đáo, cẩn thận. Tiki giao hàng rất nhanh. Chất lượng sản phẩm thì cần dùng thêm một thời gian nữa mới có thể nhận xét","Đã viết
22 Đánh giá","Đã nhận
0 Lượt cảm ơn",Đã tham gia 3 năm,Đánh giá vào 14 ngày trướcĐã dùng 11 ngày
https://tka.tiki.vn/pixel/pixel?data=6u5jak1c_fWsblVgcEj1MfP7a87nqPzaufTCOciKJr6Iuebgzbz2Uhn5H_VJYSWv6sp4ljezFPS-9rvCkFOy8rnbtqCMpthRfEFl4LAFdGw2ugiIw_Gz2d8PVO5mS-PzUlQy3_IUsVSiTXafB-kZTPJuG65KI4rRsJC5dWah1OyeMdYtTn2C0Tu3QL7WvjkDMX_Pwszpb6ne0jLkyoKHMUuVsMAX5UtTH9fYhbXN4MJ5WalAhlwe1o7F0RGdBRk7Zt7XL_A5UJukDLewjUph2QOVBz80zNiJGgvpzXWSUYSbNujoSKmT_WBaPh1NYebE2HX5zXYZokbebA4CXBaMOFyz4U5hyDjOUgaxnyur1aXAkWa2fEdvtzklqsvV5KifRcOXzVubVKiEt3UMuCBwcA9LGaW5V7qSRjK8v-Gh_uO3JOEJLyJ-cQcLqW97YYm6qw-o8zVbe3PZN81cnjVn7yMUOCj8rthbsht9SkOuBEHFXQHfNghHXfliRNxGytDANqLTjkZiGh0AQgz6a6ebuRiv42cFsy7wuiQzU1fabjbHskHe0OrdRFamA1jfKGolPkVVS4q_J7beuTcUDMxjgB7Ed0dlT_FBbbb4Mycl1LP3CmaV-DEwljgh1DzwV-NDlvOS98oF2vXvCo8V7n3KJhGoWoMflLw4j2YSKJPlaPqPnz2tPWArmhXmjHEjC8I8rq5i68vDv6EKd4O6apJ17FAUYj5K6Y48PNa8-qK8RqPI8pKRdVYd7jivPukHXbZOcgUa5o6ZNqJiXvs1apx078NMIZDWzd18PEwNpPcITkKrgkg3_E_ggsWdr0BiqzUHwcnGtKa9VBm4MgMnC_w4H0KGgZNbIUP3oKn52P1qNfQlFWgxi1L1biLa_vCM0Y4-2dN0AZI9RTGOR8FPyQZ2aKT4Tlauy-F-QfiNES5yBQHhYpYqBrbwbKPWRxWPAShSA-G4GRZ21rc0DdebT62D_fdLa2KBhsEdPb4-F65XF12CBeRAiiPmqYmcReuCkgvVFEJ6GGJ6AH2Fe73DLBrbXt4EZnoPysast8E6Ewr94PHfQjw3jUIb6Q&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=11,Mỹ Ngoc,"Mình mới nhận được hàng đúng nguyên mẫu, kèm theo quà tặng.Minh mua có nhiêu đây thôi.I like so much","Đã viết
73 Đánh giá","Đã nhận
1 Lượt cảm ơn",Đã tham gia 3 năm,Đánh giá vào 1 tháng trướcĐã dùng 2 ngày
